rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/approx_kl
413.51,18,1542144,291,152.07139025,126,0.057958984375,7520,-0.3705494086258113,-0.00033296941255684943,146.34787222743034,0.2,0.0003,64.09223175048828,0.6052161455154419,0.0070794085
422.25,19,1544192,308,148.79074204999998,126,0.043017578125,7530,-0.30932422881014643,-0.00126650077290833,88.6498192846775,0.2,0.0003,16.542593002319336,0.7340891361236572,0.006491682
413.04,20,1546240,325,149.60866581000002,125,0.046484375,7540,-0.2588573724031448,-7.462660287274047e-05,96.75739645957947,0.2,0.0003,111.83892059326172,0.6292667984962463,0.004474888
420.33,21,1548288,342,143.75612349000002,125,0.060595703125,7550,-0.32667983425781133,-0.001491869594610762,60.7870207875967,0.2,0.0003,13.195724487304688,0.8469919562339783,0.006006611
412.22,22,1550336,359,137.81064848,125,0.043408203125,7560,-0.2667739206459373,-0.003340841201134026,217.10151960849763,0.2,0.0003,57.12008285522461,0.4038482904434204,0.006356848
393.05,23,1552384,375,140.39883959,125,0.050244140625,7570,-0.23650510678999126,-0.0025221467629307883,143.1304107069969,0.2,0.0003,65.96403503417969,0.767562985420227,0.007960718
377.77,24,1554432,392,126.74700336000002,125,0.03388671875,7580,-0.2325840492732823,0.00011938197712879628,129.07430465221404,0.2,0.0003,43.17436599731445,0.7351224422454834,0.005123221
351.46,25,1556480,409,127.65083629,125,0.040625,7590,-0.23926324280910194,-3.9963301969692114e-05,232.74414370059966,0.2,0.0003,116.74776458740234,0.6907895803451538,0.0042425357
349.41,26,1558528,426,125.61220085,124,0.0578125,7600,-0.23839449035003782,-0.0010074496996821836,139.74556556940078,0.2,0.0003,22.72615623474121,0.7675635814666748,0.007019917
362.4,27,1560576,444,126.40338449,124,0.156103515625,7610,-0.23497867682017387,-0.00823578901035944,177.41283268928527,0.2,0.0003,39.07069396972656,0.8487841486930847,0.03647673
359.49,28,1562624,460,128.45615375,124,0.24326171875,7620,-0.33376971739344297,-0.003558367831283249,73.48970521092414,0.2,0.0003,23.52796173095703,0.6253194212913513,0.07095573
358.96,29,1564672,476,132.97197405999998,124,0.08212890625,7630,-0.4680452457629144,0.000508839703979902,56.028707072138786,0.2,0.0003,5.113779067993164,0.9071201086044312,0.009072572
359.16,30,1566720,492,134.91250786000003,124,0.08154296875,7640,-0.2824197117704898,-0.0020278655632864685,197.00836936235427,0.2,0.0003,45.07509231567383,0.7616434693336487,0.0073783123
361.65,31,1568768,508,139.91053631,124,0.0513671875,7650,-0.2366962288506329,-0.0008357916391105391,92.78817138969899,0.2,0.0003,17.57076072692871,0.716770589351654,0.009455139
364.63,32,1570816,524,143.80592063999998,124,0.052880859375,7660,-0.25614266977645456,-0.0013391419968684203,82.84038314819335,0.2,0.0003,30.445573806762695,0.743426501750946,0.0060932185
362.71,33,1572864,540,138.41728971000003,125,0.05185546875,7670,-0.2700562204234302,-0.0013707965990761295,110.41771174073219,0.2,0.0003,46.40325164794922,0.7441835999488831,0.0042196643
366.1,34,1574912,556,135.26133095,125,0.0470703125,7680,-0.31951054036617277,0.00023910430754767731,124.15068696141243,0.2,0.0003,30.0738468170166,0.7263264656066895,0.005125081
352.17,35,1576960,572,124.81386506999999,125,0.04677734375,7690,-0.285283865313977,-0.0016271825588773936,153.72702341079713,0.2,0.0003,63.280025482177734,0.7077223062515259,0.0040668473
344.7,36,1579008,588,127.13304138,125,0.037744140625,7700,-0.21761141857132316,0.0004255719410139136,198.01772001981735,0.2,0.0003,125.66011810302734,0.8125038146972656,0.0035751862
335.95,37,1581056,605,121.45913970999999,125,0.059375,7710,-0.2629156667739153,-0.0015151914121815935,228.61992645263672,0.2,0.0003,69.05970001220703,0.4516063928604126,0.0060329568
342.26,38,1583104,621,124.23641788,125,0.045458984375,7720,-0.21886471523903311,0.000148491989239119,156.05294176340104,0.2,0.0003,72.2982177734375,0.712701678276062,0.0054141413
348.3,39,1585152,638,130.75690255,125,0.10107421875,7730,-0.4202736644074321,-0.0008612066507339477,92.63861114680768,0.2,0.0003,129.29624938964844,0.8570098280906677,0.009463621
354.47,40,1587200,655,126.94710234,125,0.0978515625,7740,-0.25781782921403645,-3.377450630068779e-05,141.2810942530632,0.2,0.0003,17.317089080810547,0.8516550660133362,0.006865507
369.22,41,1589248,671,122.33121526999999,124,0.085107421875,7750,-0.4429555404931307,-0.0007519679580582306,85.93264727145433,0.2,0.0003,35.918460845947266,0.39735645055770874,0.011306005
372.84,42,1591296,688,126.99773108999997,124,0.049462890625,7760,-0.2752075255382806,-8.009614830370993e-05,145.087784537673,0.2,0.0003,23.501924514770508,0.3603382110595703,0.0052459203
373.79,43,1593344,704,134.38097175999997,124,0.067333984375,7770,-0.32089762412942946,-0.0011074636699049734,138.97946313619613,0.2,0.0003,37.7784538269043,0.6299516558647156,0.0070469
371.92,44,1595392,721,132.59640799000002,124,0.033056640625,7780,-0.28737815492786467,-0.00025690638576634226,152.3832951784134,0.2,0.0003,33.72574996948242,0.6295849084854126,0.0045313193
345.6,45,1597440,737,130.52945233999998,124,0.042919921875,7790,-0.23351896996609867,0.0004709140426712111,180.79098370075226,0.2,0.0003,98.14214324951172,0.7436220049858093,0.0037200619
358.54,46,1599488,754,127.30588641999996,124,0.033203125,7800,-0.2213998838327825,-0.0013966256752610206,316.9577399969101,0.2,0.0003,60.33589553833008,0.5886879563331604,0.0027722784
359.39,47,1601536,770,127.97340446999996,124,0.083056640625,7810,-0.27998645016923546,0.0010282062357873656,65.91681041270495,0.2,0.0003,30.23668098449707,0.6252008676528931,0.0074271196
350.86,48,1603584,787,123.54483308,124,0.054736328125,7820,-0.2501471405848861,-0.0023940489685628564,156.34710683822632,0.2,0.0003,20.311758041381836,0.7383264303207397,0.0056258664
350.98,49,1605632,803,121.68573409000001,124,0.0369140625,7830,-0.2213006902951747,0.0009439761226531119,197.4379440665245,0.2,0.0003,87.16057586669922,0.7125496864318848,0.004910957
359.04,50,1607680,819,124.47334249000004,124,0.056396484375,7840,-0.2226591546786949,-0.0014121528511168435,91.37707756459713,0.2,0.0003,34.462928771972656,0.8615073561668396,0.005515601
351.77,51,1609728,835,117.36114450999999,124,0.067578125,7850,-0.30712636089883744,0.0007519083839724772,163.39601116478443,0.2,0.0003,17.457195281982422,0.569960355758667,0.01134326
357.22,52,1611776,852,112.78725083,124,0.061376953125,7860,-0.28335454002954064,-0.0006734552909620107,248.8136470913887,0.2,0.0003,62.10026550292969,0.710405170917511,0.0067851497
372.28,53,1613824,867,114.45152663,125,0.214990234375,7870,-0.5379964206367731,-0.005161003307148348,57.72178707420826,0.2,0.0003,18.700016021728516,0.8492952585220337,0.04071737
382.4,54,1615872,884,124.10142675000002,125,0.10322265625,7880,-0.4593158395960927,0.002092869179614354,48.37874165922403,0.2,0.0003,2.3777074813842773,0.6432737112045288,0.014202336
381.24,55,1617920,900,126.1428527,125,0.05947265625,7890,-0.2610616035293788,-0.0019992647517938166,114.95916802585126,0.2,0.0003,35.967559814453125,0.566892147064209,0.0044870214
388.01,56,1619968,916,130.15437038,125,0.05615234375,7900,-0.25712897698394954,-0.002774351666448638,84.54916929006576,0.2,0.0003,73.63955688476562,0.8202773332595825,0.0063498747
392.48,57,1622016,932,124.69448563,125,0.058349609375,7910,-0.3527074381709099,-0.00020335979061201215,63.22561286985874,0.2,0.0003,14.42055606842041,0.7977488040924072,0.006548953
400.99,58,1624064,948,126.10057443,125,0.061474609375,7920,-0.32394733782857654,-0.0002384957013418898,67.29521911144256,0.2,0.0003,8.7461519241333,0.6230947971343994,0.0059299637
397.52,59,1626112,964,122.07144938000002,125,0.097705078125,7930,-0.37567623872309924,-4.535907646641135e-06,52.06532669961452,0.2,0.0003,8.78917407989502,0.6241885423660278,0.013713966
386.78,60,1628160,981,132.03426213999998,125,0.10849609375,7940,-0.3900449424982071,-0.000257634770241566,72.93774084150792,0.2,0.0003,18.996850967407227,0.8033450841903687,0.008567443
396.98,61,1630208,997,132.84837715,125,0.047314453125,7950,-0.2744808095507324,-0.0017166878416901455,63.47867767810821,0.2,0.0003,8.859566688537598,0.7521926164627075,0.0037228125
409.83,62,1632256,1014,130.46364738999998,125,0.06123046875,7960,-0.262682247441262,0.0019081632359302602,61.50365944951773,0.2,0.0003,24.775650024414062,0.8096950054168701,0.013297851
413.24,63,1634304,1031,128.73282613000003,125,0.037451171875,7970,-0.349076675157994,0.002490985838812776,13.291205492615699,0.2,0.0003,1.5056284666061401,0.7648651599884033,0.005538217
414.02,64,1636352,1047,131.73227679000001,125,0.062255859375,7980,-0.26401065778918564,-0.0034699595329584555,99.9283260524273,0.2,0.0003,28.084962844848633,0.7006295919418335,0.009333285
423.95,65,1638400,1064,131.54729101,125,0.034375,7990,-0.24223024947568775,0.00012494283146224916,51.8136293053627,0.2,0.0003,16.163850784301758,0.845134973526001,0.0041649947
420.22,66,1640448,1081,134.30566000000002,125,0.039892578125,8000,-0.3271540957503021,-0.001529679483792279,117.9004368185997,0.2,0.0003,10.436875343322754,0.7873347401618958,0.0042048376
413.74,67,1642496,1097,145.49158623,124,0.039794921875,8010,-0.22327318699099125,-0.0022200082719791682,132.64187142848968,0.2,0.0003,47.95408248901367,0.7410941123962402,0.0035754982
415.63,68,1644544,1114,140.58454457,124,0.046875,8020,-0.20407195561565458,7.481517241103575e-05,74.02656238079071,0.2,0.0003,84.41621398925781,0.8577029705047607,0.0049050087
417.53,69,1646592,1131,148.31746728,124,0.02490234375,8030,-0.19491573891136796,-0.0001392926526023075,247.16082079410552,0.2,0.0003,27.923622131347656,0.284745991230011,0.0015315958
415.6,70,1648640,1148,150.27335776,124,0.0453125,8040,-0.23735093981958927,-0.0027311840196489355,151.1634623169899,0.2,0.0003,39.23735427856445,0.6042417287826538,0.003878253
425.6,71,1650688,1166,153.91439772,124,0.081005859375,8050,-0.35483064828440547,-0.0011439220048487186,108.24549027085304,0.2,0.0003,21.533021926879883,0.7400733828544617,0.005656021
422.69,72,1652736,1182,160.52081813,124,0.224658203125,8060,-0.46635219007730483,-0.011858449538704009,124.92285974025727,0.2,0.0003,14.86581039428711,0.4131659269332886,0.018142164
416.7,73,1654784,1200,163.97944236000004,124,0.062451171875,8070,-0.3026674788910896,-0.00022273468202911318,145.60638362765312,0.2,0.0003,28.023914337158203,0.7484833002090454,0.005886106
405.24,74,1656832,1217,156.12126004,124,0.0484375,8080,-0.27478007338941096,-0.0026973490486852823,161.11107918024064,0.2,0.0003,136.43617248535156,0.5357266664505005,0.0039005144
414.83,75,1658880,1234,152.24087129,124,0.0408203125,8090,-0.24408072456717492,0.0010005855350755156,192.45576969385147,0.2,0.0003,62.5440559387207,0.6441465020179749,0.005640338
413.75,76,1660928,1252,151.20364260999997,124,0.04228515625,8100,-0.381463420484215,-0.0002693044021725655,95.59829204082489,0.2,0.0003,36.00938034057617,0.5541570782661438,0.0058107004
392.77,77,1662976,1268,151.21934804,124,0.04345703125,8110,-0.2179736137855798,-0.0013548844959586858,161.5701740026474,0.2,0.0003,15.27481746673584,0.723237156867981,0.004497426
390.21,78,1665024,1285,148.67026097,124,0.047705078125,8120,-0.223258188739419,-0.001696292168344371,228.18135783672332,0.2,0.0003,44.6814079284668,0.6043252944946289,0.007721964
382.68,79,1667072,1301,148.38552872,124,0.059716796875,8130,-0.3801679608412087,-0.0009404842072399333,193.5479795694351,0.2,0.0003,34.572303771972656,0.5028765201568604,0.007206124
372.71,80,1669120,1317,146.32184982999996,124,0.042919921875,8140,-0.23069803933613003,-0.000679623415635433,184.36902039051057,0.2,0.0003,107.0650634765625,0.6916486024856567,0.0036481223
368.14,81,1671168,1334,145.948663,124,0.085400390625,8150,-0.3719938760623336,-0.0003196974255843088,114.21167122125625,0.2,0.0003,18.813493728637695,0.6535625457763672,0.018416654
369.85,82,1673216,1351,139.4054433,124,0.15068359375,8160,-0.39367342069745065,-0.007438450283370912,86.71842885911465,0.2,0.0003,41.663169860839844,0.7329666614532471,0.018107913
360.93,83,1675264,1367,142.20249399,124,0.05693359375,8170,-0.26499755526892843,-0.0015192982100415975,97.10665885210037,0.2,0.0003,40.5109748840332,0.8664315342903137,0.0052581993
364.14,84,1677312,1384,139.60305517999996,124,0.060693359375,8180,-0.24370770254172386,-0.0009234400655259378,63.68907131552696,0.2,0.0003,13.469685554504395,0.8638548851013184,0.0059462264
359.41,85,1679360,1400,125.00524669,124,0.045458984375,8190,-0.25077041881158946,-0.0004960360238328576,148.11100879311562,0.2,0.0003,32.7401123046875,0.7928197979927063,0.0037816542
357.07,86,1681408,1416,125.60896908000002,124,0.037353515625,8200,-0.23969913362525402,-0.00038812994898762554,192.45620501637458,0.2,0.0003,78.3935317993164,0.7688829898834229,0.0039477996
358.58,87,1683456,1432,117.37708955000002,124,0.041064453125,8210,-0.278612168924883,-0.0009247093606973067,229.5401714682579,0.2,0.0003,115.89896392822266,0.7357954382896423,0.0043583135
352.56,88,1685504,1448,117.47967197,124,0.038525390625,8220,-0.235101764369756,-0.00043567614629864694,204.30664825439453,0.2,0.0003,20.495403289794922,0.6977059841156006,0.0048332606
353.24,89,1687552,1464,118.64707392,124,0.075048828125,8230,-0.38482698146253824,-0.0014714649005327374,93.26505437195301,0.2,0.0003,28.242122650146484,0.8241406679153442,0.012545416
366.24,90,1689600,1480,117.26024997,124,0.038330078125,8240,-0.21927719907835125,-0.0015057419193908572,122.55665920972824,0.2,0.0003,22.19759178161621,0.769504964351654,0.0039645014
365.49,91,1691648,1496,119.77333557000003,124,0.09814453125,8250,-0.4084695036523044,0.00046360851119970904,45.45384455248713,0.2,0.0003,12.666315078735352,0.792145848274231,0.008997614
374.61,92,1693696,1513,121.16511922000001,124,0.08583984375,8260,-0.3680598541628569,-0.0007528721034759656,85.3493907302618,0.2,0.0003,34.50662612915039,0.632419764995575,0.008402184
388.63,93,1695744,1529,126.14048206000001,124,0.05546875,8270,-0.42853399766609074,-0.0008929425239330158,77.4492081284523,0.2,0.0003,10.223898887634277,0.6481149196624756,0.0049896217
382.96,94,1697792,1545,129.92051637999998,124,0.078466796875,8280,-0.39791806219145653,0.0004480151139432564,56.969917957484725,0.2,0.0003,10.403290748596191,0.773062527179718,0.014817985
384.01,95,1699840,1561,134.98892207999998,124,0.18115234375,8290,-0.49816139731556175,-0.004664394454448484,104.09172449111938,0.2,0.0003,13.731292724609375,0.8280230760574341,0.014888876
386.3,96,1701888,1578,135.83972803,124,0.046728515625,8300,-0.24565678457729517,-0.0021735504138632677,117.15901706218719,0.2,0.0003,45.659854888916016,0.7138681411743164,0.004943608
382.54,97,1703936,1594,141.47867709,124,0.04033203125,8310,-0.24610940855927765,-0.0006960686543607153,143.11632124185562,0.2,0.0003,60.358375549316406,0.6748201847076416,0.0026617807
390.28,98,1705984,1611,136.25482141,124,0.046240234375,8320,-0.2299289391376078,-0.002847594293416478,151.73956154584886,0.2,0.0003,101.74787902832031,0.6544421315193176,0.0035975853
380.41,99,1708032,1628,141.37678428000004,124,0.064501953125,8330,-0.3576226099859923,0.0017808995646191761,54.339957350492476,0.2,0.0003,8.094855308532715,0.7029269933700562,0.007019516
383.3,100,1710080,1645,143.52684816,124,0.046923828125,8340,-0.19598691146820785,-0.0014877441179123707,147.8067834675312,0.2,0.0003,175.5263214111328,0.6094396710395813,0.007002387
379.77,101,1712128,1661,146.90958937999997,124,0.054052734375,8350,-0.22875525881536304,2.5123929663095624e-05,129.28323703110217,0.2,0.0003,8.780245780944824,0.7516129016876221,0.007902874
373.05,102,1714176,1678,138.99276436,124,0.052978515625,8360,-0.21497867554426192,0.0009183848946122452,47.7873534321785,0.2,0.0003,12.194385528564453,0.8797439932823181,0.0054526683
374.1,103,1716224,1695,146.63824088,124,0.03798828125,8370,-0.22565468358807267,-7.57728543248959e-05,205.28277493715285,0.2,0.0003,82.9548568725586,0.6961203813552856,0.0029685851
375.08,104,1718272,1711,151.60174966000002,124,0.036767578125,8380,-0.2366723608225584,-0.0016074894869234414,166.79094930887223,0.2,0.0003,104.35999298095703,0.5845774412155151,0.0048443563
373.7,105,1720320,1728,154.71223822,124,0.05263671875,8390,-0.26176178380846976,-0.0037506599430344066,157.3657556116581,0.2,0.0003,35.00517654418945,0.7050229907035828,0.0076196035
371.94,106,1722368,1745,158.97524149,124,0.059228515625,8400,-0.2827247255947441,-0.0025280888090492225,114.75115688443184,0.2,0.0003,12.87096881866455,0.7374783754348755,0.005544413
379.51,107,1724416,1762,161.31596998999999,124,0.04296875,8410,-0.25238148421049117,0.0005834777504787781,85.9171784877777,0.2,0.0003,35.500335693359375,0.8136169910430908,0.0050795404
368.3,108,1726464,1779,161.85214979,124,0.10888671875,8420,-0.4184107120148838,0.0014753208495676517,22.65801402181387,0.2,0.0003,2.046247959136963,0.9181442856788635,0.008842026
355.57,109,1728512,1795,159.95033441,124,0.051416015625,8430,-0.20085423088166862,-0.0017809674376621843,134.16954870223998,0.2,0.0003,28.63062858581543,0.7441244125366211,0.005000923
348.98,110,1730560,1812,161.09715371000001,124,0.0373046875,8440,-0.24011244159191847,3.573662106646225e-05,128.05220020115377,0.2,0.0003,38.45179748535156,0.7648718953132629,0.002648401
336.98,111,1732608,1828,160.99513736000003,124,0.0388671875,8450,-0.2282302447129041,-0.002161450828134548,224.5040058016777,0.2,0.0003,17.722410202026367,0.30471622943878174,0.006294745
344.95,112,1734656,1844,160.09735408000003,124,0.052685546875,8460,-0.26039577117189766,-0.002407715786830522,157.54766201972961,0.2,0.0003,71.07768249511719,0.6724661588668823,0.004639591
340.79,113,1736704,1860,157.28166378,124,0.05517578125,8470,-0.3516857330687344,0.000904951136908494,51.47675255835056,0.2,0.0003,25.468585968017578,0.6311439275741577,0.0031985291
346.34,114,1738752,1877,156.15274709,124,0.051025390625,8480,-0.24510381007567048,-0.0022494099190225824,160.38261531591417,0.2,0.0003,30.916547775268555,0.6558878421783447,0.009343455
339.4,115,1740800,1893,156.18765716999997,124,0.04755859375,8490,-0.28431644127704203,-0.0011230901334783993,112.52560567259789,0.2,0.0003,29.622995376586914,0.8106492757797241,0.0041943938
338.47,116,1742848,1909,141.25865739000002,124,0.0435546875,8500,-0.24162503192201257,0.0006642725813435391,135.66007427573203,0.2,0.0003,82.95759582519531,0.7872647643089294,0.005223321
342.29,117,1744896,1926,143.77936631,124,0.040185546875,8510,-0.18180717728100718,0.0005378246220061556,156.45121111273767,0.2,0.0003,76.08006286621094,0.8228075504302979,0.0055676363
344.44,118,1746944,1942,143.72399542000002,124,0.047412109375,8520,-0.2738771182950586,0.0002817324100760743,207.0569445848465,0.2,0.0003,74.69435119628906,0.6741653084754944,0.004304739
347.74,119,1748992,1959,148.17854453,124,0.064208984375,8530,-0.24394365618936717,-0.0011612093076109886,133.0685319662094,0.2,0.0003,20.10369300842285,0.8132062554359436,0.01087635
350.21,120,1751040,1975,149.94279533000005,124,0.06494140625,8540,-0.28667531949467956,-8.467501029372216e-05,203.12664725780488,0.2,0.0003,100.08784484863281,0.6297692060470581,0.012234376
348.2,121,1753088,1992,149.89178815000002,124,0.04443359375,8550,-0.2351485960651189,0.00014447629800997674,86.6359869658947,0.2,0.0003,12.952363014221191,0.8263500928878784,0.00369158
355.33,122,1755136,2009,148.11930618999997,124,0.0681640625,8560,-0.2404859509319067,-0.002526229563227389,89.33043643832207,0.2,0.0003,12.780882835388184,0.8138313889503479,0.0071766833
355.71,123,1757184,2025,147.44629098999997,124,0.060302734375,8570,-0.36937966411933304,-0.0006691475660772994,115.54840103685856,0.2,0.0003,19.332860946655273,0.7232630252838135,0.008295138
343.59,124,1759232,2042,143.29381881999998,124,0.11181640625,8580,-0.3731849756091833,0.0012278657595743425,58.98976553082466,0.2,0.0003,7.836440563201904,0.7279318571090698,0.012811605
345.96,125,1761280,2059,145.77085572,124,0.045361328125,8590,-0.21692444342188538,-0.0015398982272017748,167.82775208950042,0.2,0.0003,45.62641143798828,0.6809341907501221,0.005375306
348.9,126,1763328,2075,147.47264358999996,124,0.048974609375,8600,-0.26663841335102917,-0.0007052207132801413,121.72719693779945,0.2,0.0003,38.40817642211914,0.760296642780304,0.004287894
345.3,127,1765376,2092,141.68592619999998,124,0.05673828125,8610,-0.2996001242194325,-0.0016987581431749277,71.52889108061791,0.2,0.0003,11.494380950927734,0.7785154581069946,0.006359912
345.4,128,1767424,2109,136.66139867,124,0.039794921875,8620,-0.25243299840949474,-0.0023444282938726245,190.72039719820023,0.2,0.0003,24.37793731689453,0.6783063411712646,0.004387009
342.76,129,1769472,2125,134.08216679999998,124,0.05126953125,8630,-0.2263239978812635,-0.0031893353079794906,151.62416950464248,0.2,0.0003,65.25806427001953,0.7704442739486694,0.0070018894
340.2,130,1771520,2142,139.37907759,124,0.07451171875,8640,-0.3858459529466927,-0.0007659710332518444,79.97109748125077,0.2,0.0003,13.9835205078125,0.8164916634559631,0.0068374206
339.18,131,1773568,2158,141.785866,124,0.05087890625,8650,-0.197248662263155,-0.001660846103914082,105.13743243217468,0.2,0.0003,51.01359176635742,0.7867555022239685,0.0072375243
340.34,132,1775616,2175,149.48304018,124,0.03251953125,8660,-0.23587003187276423,0.0012886220007203518,123.47528101801872,0.2,0.0003,31.148269653320312,0.7677730917930603,0.0038682013
333.28,133,1777664,2191,157.7621804,124,0.063671875,8670,-0.23787335939705373,-0.0023211107240058483,167.35837485194207,0.2,0.0003,48.53953552246094,0.776351273059845,0.01798551
334.77,134,1779712,2208,155.37892050000002,124,0.050048828125,8680,-0.1999795749085024,-0.0003423461166676134,61.607086825370786,0.2,0.0003,15.407186508178711,0.7737948298454285,0.0030823224
335.52,135,1781760,2224,160.75155447,124,0.065576171875,8690,-0.2865704922936857,0.0009540658080368303,140.59629727602004,0.2,0.0003,26.695560455322266,0.7698628902435303,0.009808691
330.06,136,1783808,2241,152.26961995000002,124,0.0345703125,8700,-0.19719165731221439,-0.0014293505664682016,116.11257436871529,0.2,0.0003,35.9227180480957,0.7436715364456177,0.0026886063
339.23,137,1785856,2257,149.73425642,124,0.045263671875,8710,-0.22597338226623834,-0.002026107345591299,251.9714668393135,0.2,0.0003,35.82891845703125,0.6217132806777954,0.008163838
345.84,138,1787904,2274,147.05186611000002,124,0.116064453125,8720,-0.34012517486698923,0.0004959027988661546,93.89643043577671,0.2,0.0003,50.81216049194336,0.7353713512420654,0.0053080563
344.96,139,1789952,2291,145.32120113000002,124,0.095556640625,8730,-0.3363203321583569,0.00043631639709929004,41.01561871767044,0.2,0.0003,10.04429817199707,0.8221961259841919,0.014049378
342.0,140,1792000,2308,140.07637129,124,0.10732421875,8740,-0.3506306898780167,-5.745938542531803e-05,51.890852415561675,0.2,0.0003,8.824110984802246,0.8596282601356506,0.017956354
337.1,141,1794048,2325,137.26941526000002,124,0.082470703125,8750,-0.2952165013644844,-0.0010518970229895785,202.30806123316287,0.2,0.0003,296.6007385253906,0.8407666683197021,0.011603798
345.24,142,1796096,2341,132.6975803,124,0.038037109375,8760,-0.2514944842085242,-6.949649978196248e-05,188.70535321831704,0.2,0.0003,39.89594650268555,0.7353742122650146,0.005070039
339.31,143,1798144,2358,139.04502278,124,0.142431640625,8770,-0.4349728586152196,0.001294312483514659,52.018532847985625,0.2,0.0003,2.781883716583252,0.8159091472625732,0.018682525
341.73,144,1800192,2374,134.07739558999998,124,0.065576171875,8780,-0.22579101650044323,-0.002715490815899102,149.38498260974885,0.2,0.0003,33.001930236816406,0.6257098317146301,0.0047736196
347.67,145,1802240,2390,133.54161732,124,0.03935546875,8790,-0.26826658491045235,-0.0007195813959697261,174.28290706276894,0.2,0.0003,119.61905670166016,0.6630538702011108,0.004440508
355.17,146,1804288,2406,138.09746145,124,0.058984375,8800,-0.2962033625226468,-0.0018442929547745734,99.14110872149467,0.2,0.0003,48.78474807739258,0.6607540845870972,0.004984186
353.62,147,1806336,2422,135.38557258999998,124,0.0578125,8810,-0.3565871211700141,-0.000849195709452033,165.40159729123116,0.2,0.0003,225.06838989257812,0.43711280822753906,0.005757622
355.4,148,1808384,2439,136.7255323,124,0.04931640625,8820,-0.2353817518800497,-0.0010152073067729362,132.79242466688157,0.2,0.0003,24.69441032409668,0.756884753704071,0.0061769746
360.64,149,1810432,2455,137.82685389,124,0.056689453125,8830,-0.21244470130186527,-0.0022330202598823236,95.20747696757317,0.2,0.0003,10.238542556762695,0.7627041339874268,0.0057818154
368.67,150,1812480,2471,141.36671007,124,0.047509765625,8840,-0.2162802880629897,-0.0024792264972347765,215.4927813410759,0.2,0.0003,105.5272216796875,0.4333387613296509,0.0041161766
373.08,151,1814528,2488,141.37354497,124,0.043701171875,8850,-0.24053448922932147,0.0015867248352151365,45.70244598090649,0.2,0.0003,24.988222122192383,0.774036705493927,0.0033876975
380.8,152,1816576,2504,145.26966303,124,0.04638671875,8860,-0.2444974710699171,-0.002164235281816218,145.48196921944617,0.2,0.0003,144.4195556640625,0.4488333463668823,0.0041808337
374.07,153,1818624,2521,140.20811479,124,0.081201171875,8870,-0.34771069302223623,0.00127319088060176,49.2736965239048,0.2,0.0003,48.6019172668457,0.8640657663345337,0.008770174
371.19,154,1820672,2538,129.40729879,124,0.04072265625,8880,-0.21290747341699898,0.0008646708345622755,155.39348056912422,0.2,0.0003,62.752830505371094,0.7130717039108276,0.005202985
386.8,155,1822720,2554,134.62032087999998,124,0.053076171875,8890,-0.29209338179789485,-0.001978733262512833,134.77102349996568,0.2,0.0003,26.976682662963867,0.6918778419494629,0.0049547963
368.17,156,1824768,2570,126.83529781999998,124,0.09296875,8900,-0.4233725014142692,0.0027513023902429267,72.70861414298415,0.2,0.0003,86.46279907226562,0.606542706489563,0.007843072
360.23,157,1826816,2586,128.55964718,124,0.0490234375,8910,-0.22628759909421206,-0.0010761462996015324,131.23102174401282,0.2,0.0003,60.30574035644531,0.8312551379203796,0.00410322
363.93,158,1828864,2603,128.87927344,124,0.035009765625,8920,-0.24801307991147042,-0.0021862807538127528,259.2351453900337,0.2,0.0003,119.30028533935547,0.3042377233505249,0.0037727868
372.33,159,1830912,2619,133.4834572,124,0.078076171875,8930,-0.39994802409783003,-0.0019139051233651116,72.53113233745098,0.2,0.0003,11.761658668518066,0.8578412532806396,0.0085583795
375.45,160,1832960,2636,135.00872809,124,0.052392578125,8940,-0.36808430990204216,0.0015106444247066976,61.23563961237669,0.2,0.0003,11.54356861114502,0.7949616312980652,0.012032775
371.67,161,1835008,2653,131.50745228,124,0.04482421875,8950,-0.3341966925188899,0.0014212192501872778,106.24320382475852,0.2,0.0003,24.42384910583496,0.5360559225082397,0.0043680444
373.26,162,1837056,2669,134.18629664999997,124,0.0333984375,8960,-0.23892187285237015,-0.0004332766227889806,141.25838112831116,0.2,0.0003,19.805904388427734,0.6678568720817566,0.0031337533
375.24,163,1839104,2686,135.86523565,124,0.04189453125,8970,-0.20429674356710165,-0.00106259789026808,157.76369084119796,0.2,0.0003,102.89105987548828,0.762901246547699,0.002956469
375.19,164,1841152,2703,134.00212709000004,124,0.070263671875,8980,-0.2722377994563431,-0.0029751011868938805,45.62285509556532,0.2,0.0003,7.73007869720459,0.7977731227874756,0.032859538
368.01,165,1843200,2720,137.33856289000002,124,0.0599609375,8990,-0.3755424183793366,-0.0017357240998535418,134.6041965097189,0.2,0.0003,18.883586883544922,0.6272541880607605,0.008368235
372.52,166,1845248,2736,128.30021361000001,124,0.04951171875,9000,-0.292738827643916,-0.000418985728174448,89.478833848238,0.2,0.0003,14.91829776763916,0.7222071886062622,0.008984042
378.2,167,1847296,2753,126.81741329999998,124,0.083251953125,9010,-0.28822970353066923,-0.00018724565306911246,110.42056668102741,0.2,0.0003,12.385361671447754,0.7527198791503906,0.014472488
