time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/approx_kl,train/clip_fraction,train/std,train/learning_rate,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/entropy_loss,train/loss
5647,780288,174.71495121,809.97,381,138,0.00969548,0.075537109375,0.3751762807369232,0.0003,3800,0.2,-0.008062828818219714,55.20808758586645,0.8924991488456726,-1.6408128172159195,34.9739875793457
5665,782336,177.53731912,815.61,382,138,0.012106698,0.16826171875,0.3755270838737488,0.0003,3810,0.2,-0.006153158481174615,35.198868583515285,0.9032591581344604,-1.641948114335537,14.159587860107422
5682,784384,178.02551263,817.49,383,138,0.03848184,0.339599609375,0.37386631965637207,0.0003,3820,0.2,-0.00659922743216157,4.444621615298092,0.9779641032218933,-1.6413077265024185,7.4680962562561035
5700,786432,182.83320331000002,830.56,384,137,0.016626868,0.188330078125,0.3751665949821472,0.0003,3830,0.2,-0.008919629469164646,28.96444403529167,0.918201208114624,-1.6321866404265166,11.881668090820312
5717,788480,188.89835243,843.1,385,137,0.0547928,0.3033203125,0.37343117594718933,0.0003,3840,0.2,-0.009302346594631672,25.772615996934473,0.9071447849273682,-1.636163081228733,18.737648010253906
5734,790528,192.89894237999997,852.89,386,137,0.033014342,0.325048828125,0.37259137630462646,0.0003,3850,0.2,-0.0076292179786833,6.637914742343128,0.28900229930877686,-1.6270558077841997,6.8324480056762695
5751,792576,193.22964500999998,854.34,387,137,0.030254778,0.346826171875,0.37089967727661133,0.0003,3860,0.2,-0.008568621601443737,5.757155185565352,0.27442044019699097,-1.6086102355271579,3.045931577682495
5768,794624,193.26662457999998,854.32,388,137,0.017746279,0.243798828125,0.3715377748012543,0.0003,3870,0.2,-0.0013509618816897272,15.220467733219266,0.9035894870758057,-1.5968626499176026,0.7185444831848145
5785,796672,195.63594607,858.81,389,137,0.029596344,0.35126953125,0.37347888946533203,0.0003,3880,0.2,-0.006545812099648174,5.930354101769626,-0.10930085182189941,-1.6091654598712921,0.7671655416488647
5803,798720,194.451139,854.95,390,137,0.020634267,0.28125,0.3769855797290802,0.0003,3890,0.2,-0.00714661291858647,5.546844837069512,0.16516011953353882,-1.6384254798293114,1.7545013427734375
5820,800768,196.43612913999996,858.06,391,137,0.012415449,0.16630859375,0.3775975704193115,0.0003,3900,0.2,-0.007347228965954855,30.20307543538511,0.9182448387145996,-1.658245963603258,27.740625381469727
5837,802816,198.34055904999997,861.98,392,137,0.029234549,0.325146484375,0.38226646184921265,0.0003,3910,0.2,-0.007037032669177279,26.995145436376333,0.9044625759124756,-1.6883112229406834,0.32841259241104126
5854,804864,202.63830034999995,872.56,393,137,0.016438402,0.193896484375,0.38415974378585815,0.0003,3920,0.2,-0.011624023629701696,9.29579925239086,0.4925534725189209,-1.7211047921329736,7.150949001312256
5871,806912,202.69313234,872.33,394,137,0.022163147,0.261572265625,0.3831157088279724,0.0003,3930,0.2,-0.006728429699433036,17.93097807522863,0.9109587669372559,-1.7307429060339927,1.8326019048690796
5889,808960,200.34158606,869.66,395,137,0.027465338,0.312744140625,0.38106095790863037,0.0003,3940,0.2,-0.010730468411929905,5.33916171649471,0.35551702976226807,-1.7079390563070773,7.360065460205078
5906,811008,203.84828808000003,876.82,396,137,0.011048559,0.16728515625,0.3791196942329407,0.0003,3950,0.2,-0.011181392925209366,47.724380703270434,0.9150121808052063,-1.6916709367185832,48.919647216796875
5924,813056,203.8729839,877.23,397,137,0.020801438,0.256494140625,0.37743958830833435,0.0003,3960,0.2,-0.01016555336827878,8.228330908529461,-0.34749579429626465,-1.677382254227996,3.4841597080230713
5942,815104,203.92076794999997,877.15,398,137,0.022165019,0.300146484375,0.37613004446029663,0.0003,3970,0.2,-0.011738679965492337,5.596613848954439,0.3718494176864624,-1.6520150363445283,6.403726577758789
5959,817152,204.02384364999998,876.03,399,137,0.03613886,0.32119140625,0.3757014274597168,0.0003,3980,0.2,-0.00987932198040653,5.49408024540171,0.4168907403945923,-1.6495380643755198,3.0862832069396973
5977,819200,204.03823656999998,876.14,400,137,0.026618406,0.31201171875,0.37414538860321045,0.0003,3990,0.2,-0.009077448296011426,5.566753570456058,0.32925647497177124,-1.630873464420438,5.526767253875732
5995,821248,206.44546597000001,880.6,401,136,0.02627302,0.269384765625,0.3732841908931732,0.0003,4000,0.2,-0.01207345094298944,2.7654838000424204,0.47474873065948486,-1.6239311251789332,0.15152138471603394
6012,823296,206.53367321999997,880.34,402,136,0.025774272,0.282666015625,0.37363487482070923,0.0003,4010,0.2,-0.00490681278752163,20.631751978956164,0.44344067573547363,-1.6205885611474513,8.923782348632812
6030,825344,213.47986859,895.29,403,136,0.020593373,0.296875,0.3717215061187744,0.0003,4020,0.2,-0.010891333525069057,5.694183805771172,0.2802542448043823,-1.6096603468060493,2.1462488174438477
6048,827392,213.70264143999998,896.68,404,136,0.02267611,0.22158203125,0.37381258606910706,0.0003,4030,0.2,-0.014108900530845857,9.881670033745468,0.6325767040252686,-1.610833725333214,5.712439060211182
6066,829440,212.48954932999996,896.71,405,136,0.025769051,0.2822265625,0.3778591454029083,0.0003,4040,0.2,-0.01147164281574078,3.7129126441664995,0.9404515624046326,-1.6504621833562851,5.840256214141846
6083,831488,213.03826429,899.18,406,136,0.009041909,0.11484375,0.37765756249427795,0.0003,4050,0.2,-0.009777243834105321,23.468804164230825,0.9072116613388062,-1.6690669525414705,8.590693473815918
6101,833536,219.34010374,913.21,407,136,0.020352893,0.222998046875,0.3773137331008911,0.0003,4060,0.2,-0.00728827237180667,24.900804351456465,0.9024772047996521,-1.66262036152184,10.555062294006348
6119,835584,219.36130931,913.5,408,136,0.026170231,0.318603515625,0.3801221251487732,0.0003,4070,0.2,-0.012840162339853124,5.719614273589104,0.09986346960067749,-1.6710756354033947,1.904013752937317
6136,837632,219.31165149999998,915.07,409,136,0.036819775,0.321875,0.3848690986633301,0.0003,4080,0.2,-0.0075134044265723786,5.654274510219693,0.31031113862991333,-1.715122903510928,5.31105899810791
6153,839680,217.63660919000003,909.59,410,136,0.035236143,0.325390625,0.3810592591762543,0.0003,4090,0.2,-0.0050502123718615625,5.5397531955502926,0.09592002630233765,-1.7241974830627442,3.411153793334961
6170,841728,217.60816493000004,910.33,411,136,0.023866309,0.213427734375,0.38206037878990173,0.0003,4100,0.2,-0.01155161711940309,9.284226982668041,0.9023304581642151,-1.7133005384355784,3.3249707221984863
6187,843776,217.17929521000002,915.09,412,136,0.0339408,0.2966796875,0.3835141360759735,0.0003,4110,0.2,-0.00974535686254967,5.7308616088703275,0.23214972019195557,-1.732127656415105,0.8231663703918457
6205,845824,217.17703105,915.15,413,136,0.019879902,0.16064453125,0.3852987289428711,0.0003,4120,0.2,-0.00842758163344115,16.76754725649953,0.9252281188964844,-1.7460036236792802,1.7845062017440796
6222,847872,219.00940701000002,918.44,414,136,0.020517278,0.28720703125,0.3862701654434204,0.0003,4130,0.2,-0.010330808977596462,4.15084322411567,-0.29589784145355225,-1.7609558448195457,7.2097954750061035
6239,849920,219.01582939,918.41,415,136,0.022608377,0.266162109375,0.3909728229045868,0.0003,4140,0.2,-0.009398890490410849,6.349422215577215,0.30639612674713135,-1.7902584601193667,0.7916960120201111
6257,851968,217.18589039000003,916.64,416,136,0.025285214,0.289453125,0.3851722478866577,0.0003,4150,0.2,-0.012063690857030452,5.734588492009789,0.22178620100021362,-1.780053323507309,4.534112453460693
6275,854016,217.17567461000002,916.46,417,136,0.017152347,0.20185546875,0.3843361735343933,0.0003,4160,0.2,-0.011674621477141045,7.295298553165049,0.9188423156738281,-1.7529869701713323,2.0410780906677246
6293,856064,221.17450058000003,925.21,418,136,0.029448733,0.290576171875,0.3832657039165497,0.0003,4170,0.2,-0.01176743379473919,6.430327008385211,0.2806691527366638,-1.7398112736642362,0.32681065797805786
6310,858112,221.13979959,925.0,419,135,0.023732588,0.301806640625,0.3784474730491638,0.0003,4180,0.2,-0.009023281803820282,5.456621463224292,0.3090595006942749,-1.7130289305001498,0.9608100056648254
6328,860160,221.13773030000002,924.62,420,135,0.02780479,0.296337890625,0.37949174642562866,0.0003,4190,0.2,-0.0075204835273325445,6.116324861440807,0.13514775037765503,-1.6944072257727385,0.9914765357971191
6346,862208,217.15226111,914.56,421,135,0.019220121,0.267529296875,0.38159096240997314,0.0003,4200,0.2,-0.005934768044971861,6.04958661114797,0.12043917179107666,-1.711704746633768,5.868628025054932
6363,864256,219.15997358000004,919.2,422,135,0.020606294,0.207177734375,0.3808835744857788,0.0003,4210,0.2,-0.015179631955106743,7.631014723703265,0.8473775386810303,-1.7164410818368196,1.8930723667144775
6381,866304,219.15839776000004,918.99,423,135,0.024750398,0.22646484375,0.3833177387714386,0.0003,4220,0.2,-0.009213085152441635,16.41479731136933,0.9111483097076416,-1.7229368418455124,0.6713698506355286
6398,868352,223.06705801000004,928.41,424,135,0.028948631,0.30390625,0.3849181532859802,0.0003,4230,0.2,-0.009575799823505805,6.1672849914059045,0.14822286367416382,-1.7478715427219869,0.31010398268699646
6416,870400,225.94418478000003,937.4,425,135,0.021078201,0.2736328125,0.3857513666152954,0.0003,4240,0.2,-0.009098898907541297,6.14856293797493,0.20858031511306763,-1.762736029550433,5.406178951263428
6436,872448,228.16278271,942.58,426,135,0.015633192,0.20224609375,0.3880882263183594,0.0003,4250,0.2,-0.010929785977350549,14.980951298959553,0.9054630398750305,-1.782342104613781,3.6341731548309326
6454,874496,231.23129751,948.74,427,135,0.010036841,0.128125,0.3880159854888916,0.0003,4260,0.2,-0.012312657720758579,13.719629688933491,0.9410949945449829,-1.794361799955368,5.412900924682617
6472,876544,234.23338720999996,952.2,428,135,0.024227178,0.305615234375,0.3849516212940216,0.0003,4270,0.2,-0.009735631907824427,3.4568982280325145,-0.11875641345977783,-1.7789448115974664,1.5704175233840942
6489,878592,234.1961363,952.5,429,135,0.026750013,0.299609375,0.3859986662864685,0.0003,4280,0.2,-0.00654612262151204,4.6000532620120795,0.16532236337661743,-1.7675426490604877,0.09822304546833038
6506,880640,237.00129945999998,959.05,430,135,0.023895588,0.274658203125,0.3894064426422119,0.0003,4290,0.2,-0.007115425032679923,5.834448412060738,0.12807250022888184,-1.7954907990992068,0.2839500308036804
6523,882688,240.74575962000003,968.82,431,135,0.026029758,0.260791015625,0.3886752426624298,0.0003,4300,0.2,-0.007697000342886895,5.6473316916264595,0.14611011743545532,-1.8035028599202634,4.665832042694092
6540,884736,240.75034966000007,969.13,432,135,0.009746708,0.13720703125,0.38864096999168396,0.0003,4310,0.2,-0.00429967024247162,29.29285119418055,0.8521840572357178,-1.8027430724352598,18.69733238220215
6557,886784,240.75912917000002,968.98,433,135,0.020354932,0.247119140625,0.3877222537994385,0.0003,4320,0.2,-0.009343639368307777,6.926593855582178,-0.44800257682800293,-1.8002164412289858,4.431500434875488
6574,888832,236.87255532000006,959.1,434,135,0.019444026,0.282666015625,0.3870060443878174,0.0003,4330,0.2,-0.00970927391317673,2.7060587918851526,0.0015767216682434082,-1.78871647156775,7.27852725982666
6591,890880,240.57765593,967.86,435,135,0.01431286,0.1689453125,0.3868511915206909,0.0003,4340,0.2,-0.009038839145796373,12.193022438138723,0.9251530170440674,-1.777615500241518,0.4515351355075836
6608,892928,236.69742076000003,958.32,436,135,0.02720648,0.24130859375,0.38792484998703003,0.0003,4350,0.2,-0.01255875068018213,6.5866572737693785,0.35325396060943604,-1.7816303584724664,2.7314414978027344
6624,894976,243.0944972,972.45,437,135,0.01176451,0.154345703125,0.38685402274131775,0.0003,4360,0.2,-0.01239291425299598,16.7923781581223,0.9339429140090942,-1.7830875299870967,1.3386150598526
6641,897024,245.09326605,975.77,438,135,0.027326088,0.274560546875,0.3847169876098633,0.0003,4370,0.2,-0.007860824909585062,6.797927214019,0.14039123058319092,-1.7653125911951064,2.094191789627075
6658,899072,245.04410618000003,976.33,439,135,0.020835076,0.294873046875,0.3869929909706116,0.0003,4380,0.2,-0.007256745945778675,5.79163256501779,0.12004488706588745,-1.769391245767474,0.16194753348827362
6675,901120,242.48550243000003,966.32,440,134,0.026639396,0.2935546875,0.3862033486366272,0.0003,4390,0.2,-0.00435487897193525,5.783597938809544,0.218713641166687,-1.7811105750501155,0.37671855092048645
6692,903168,242.44996814000007,966.43,441,134,0.020287378,0.223583984375,0.38723936676979065,0.0003,4400,0.2,-0.01041064873279538,7.90337842758745,0.9071094989776611,-1.7816915821284056,1.6345500946044922
6708,905216,244.88142263000006,969.47,442,134,0.030121751,0.300927734375,0.385345995426178,0.0003,4410,0.2,-0.011069974431302398,3.0824853918515145,0.34408390522003174,-1.7800696488469838,2.3105742931365967
6725,907264,245.83028421000003,971.51,443,134,0.019443873,0.247265625,0.38616570830345154,0.0003,4420,0.2,-0.014823423186317086,5.933658428210765,0.3290691375732422,-1.779889877140522,0.2928290367126465
6741,909312,245.81626677,971.11,444,134,0.016142162,0.1583984375,0.3854275345802307,0.0003,4430,0.2,-0.00765677330782637,12.315545865520836,0.929723858833313,-1.7793760772794485,1.70468270778656
6758,911360,245.77494170999998,970.83,445,134,0.025164284,0.2583984375,0.38570335507392883,0.0003,4440,0.2,-0.00807481387309963,5.889796552341432,0.12793844938278198,-1.7847285322844981,5.38175106048584
6774,913408,245.75878909,969.88,446,134,0.02396898,0.263037109375,0.38574960827827454,0.0003,4450,0.2,-0.010004473736626097,5.635567197948694,0.1545669436454773,-1.784435160458088,1.8584775924682617
6791,915456,245.72865281000003,969.57,447,134,0.02049017,0.289697265625,0.38586121797561646,0.0003,4460,0.2,-0.007928276309394277,6.102477835584432,0.21378862857818604,-1.7842250760644673,0.3058454096317291
6807,917504,245.75499759000002,969.06,448,134,0.019828083,0.24287109375,0.384933203458786,0.0003,4470,0.2,-0.010766452399548144,6.145022996980697,0.24596142768859863,-1.7734838791191578,0.5958805084228516
6824,919552,243.56445301,965.2,449,134,0.02413679,0.28388671875,0.38329625129699707,0.0003,4480,0.2,-0.009410224918974563,6.049434860423207,0.15313255786895752,-1.7650901533663272,3.4009950160980225
6840,921600,239.79361421,955.22,450,134,0.017624788,0.216015625,0.3821018636226654,0.0003,4490,0.2,-0.010391988325864077,13.578361510671675,0.9007185101509094,-1.7462237849831581,1.2903395891189575
6856,923648,238.12506667000002,952.46,451,134,0.010140635,0.144677734375,0.3830055296421051,0.0003,4500,0.2,-0.0138356468785787,27.083160262927414,0.913364589214325,-1.746320264786482,4.543442249298096
6873,925696,242.14750756,961.17,452,134,0.012211645,0.13642578125,0.3819461464881897,0.0003,4510,0.2,-0.008939668611856178,18.093311016634107,0.9361405372619629,-1.7470447733998298,16.164079666137695
6890,927744,241.80975707000002,957.56,453,134,0.029421385,0.267822265625,0.3818119168281555,0.0003,4520,0.2,-0.0076457680610474196,6.460119492001832,-0.034632086753845215,-1.7431877352297307,7.464420795440674
6907,929792,241.78092471000002,956.93,454,134,0.019488327,0.194873046875,0.3798667788505554,0.0003,4530,0.2,-0.009432421083329246,25.174270821735263,0.8815862536430359,-1.7262934435158968,2.7342875003814697
6924,931840,241.80883915,955.72,455,134,0.031278625,0.307373046875,0.37836602330207825,0.0003,4540,0.2,-0.013732878628070466,6.3825038588605825,-0.06996595859527588,-1.7125220764428377,2.164693832397461
6941,933888,241.84479026999998,954.03,456,134,0.020725377,0.3021484375,0.3791131377220154,0.0003,4550,0.2,-0.008447399490978568,5.9638391333632175,0.24565917253494263,-1.7054956194013358,2.4872124195098877
6958,935936,242.75080321000002,956.45,457,134,0.028141996,0.29833984375,0.38099998235702515,0.0003,4560,0.2,-0.008516266581136734,5.917969958763569,0.14195841550827026,-1.7208269882947207,11.863903999328613
6975,937984,242.00749555999994,953.0,458,134,0.01930596,0.26572265625,0.38244926929473877,0.0003,4570,0.2,-0.009473062526376452,12.012405902612954,0.9383803606033325,-1.7354055620729922,1.8981212377548218
6992,940032,236.55375752000003,936.69,459,134,0.020197926,0.248486328125,0.38085898756980896,0.0003,4580,0.2,-0.007610481043229811,9.487704127840697,0.9432359337806702,-1.7404251001775264,4.307320594787598
7008,942080,236.56652218,935.88,460,134,0.009848621,0.11689453125,0.3804663121700287,0.0003,4590,0.2,-0.013956668484024704,44.11167214512825,0.8250811696052551,-1.730538273230195,22.739744186401367
7025,944128,230.54917474,918.92,461,134,0.025948126,0.295361328125,0.38276761770248413,0.0003,4600,0.2,-0.010519577024388127,7.029466518945992,0.3038192391395569,-1.7432735439389944,0.7023070454597473
7042,946176,230.55229569,918.72,462,134,0.013877131,0.1591796875,0.3832881450653076,0.0003,4610,0.2,-0.01117338324256707,10.55360916927457,0.9646844267845154,-1.7542436331510545,11.759779930114746
7058,948224,224.16138599,905.25,463,134,0.024889505,0.306298828125,0.38395676016807556,0.0003,4620,0.2,-0.01115967092482606,6.25431534559466,0.3066965341567993,-1.7661878939718008,2.5626773834228516
7075,950272,224.14774651,905.7,464,134,0.011492841,0.1521484375,0.3836061358451843,0.0003,4630,0.2,-0.012105494848219678,17.482728022709487,0.924593448638916,-1.7724211912602186,1.1571110486984253
7091,952320,228.13161006,915.33,465,134,0.03319995,0.336669921875,0.3805254101753235,0.0003,4640,0.2,-0.010854334183386527,6.5200116481632,0.12534254789352417,-1.7546932976692915,0.8523889183998108
7108,954368,228.07890056,916.05,466,134,0.024128258,0.309912109375,0.3813175559043884,0.0003,4650,0.2,-0.006344229260866996,6.326478287391365,0.1807217001914978,-1.748175061866641,6.706665515899658
7124,956416,220.03059464,898.58,467,134,0.03197136,0.319677734375,0.3825557231903076,0.0003,4660,0.2,-0.011740952378022484,5.840326349344105,0.27358102798461914,-1.7584376681596041,1.3923821449279785
7141,958464,218.19720601,896.66,468,134,0.011317125,0.154248046875,0.3829304873943329,0.0003,4670,0.2,-0.009054595959605649,19.25812729820609,0.9395864009857178,-1.7629319209605456,8.840197563171387
7157,960512,219.30841622999998,897.27,469,134,0.03621582,0.257080078125,0.3838930130004883,0.0003,4680,0.2,-0.009183889337873553,11.572720951307565,0.9275704026222229,-1.7707987088710069,0.24070046842098236
7174,962560,219.80189292,897.6,470,134,0.026060909,0.27890625,0.3829982280731201,0.0003,4690,0.2,-0.006849854135361965,9.11960723195225,-0.7498457431793213,-1.7698896814137697,7.369882583618164
7191,964608,219.83541499999998,896.84,471,134,0.014867335,0.1900390625,0.38436558842658997,0.0003,4700,0.2,-0.008237768791150301,33.32290749885142,0.9234912991523743,-1.7731115706264973,10.724336624145508
